id_partido,fecha_partido,equipo_local,equipo_visitante,goles_local,goles_visitante
499422,2008-11-07 00:00:00,8722,9904,2,1
499423,2008-11-08 00:00:00,9911,8697,0,0
499424,2008-11-08 00:00:00,8295,8178,3,3
499425,2008-11-15 00:00:00,8178,10189,2,1
499426,2008-11-15 00:00:00,9789,9810,4,0
499427,2008-11-15 00:00:00,10269,9912,0,0
499428,2008-11-16 00:00:00,8697,8722,3,1
499429,2008-11-15 00:00:00,8177,9790,2,1
499430,2008-11-15 00:00:00,8398,8295,1,0
499431,2008-11-14 00:00:00,9904,9911,1,1
499432,2008-11-15 00:00:00,9788,9823,2,2
499433,2008-11-15 00:00:00,8226,8721,3,2
499434,2008-11-22 00:00:00,9823,8398,4,1
499435,2008-11-23 00:00:00,9790,8697,2,1
499436,2008-11-22 00:00:00,10189,9788,3,1
499437,2008-11-22 00:00:00,8721,10269,4,1
499438,2008-11-22 00:00:00,9810,9904,4,0
499439,2008-11-22 00:00:00,9912,8178,2,1
499440,2008-11-22 00:00:00,8722,8226,1,3
499441,2008-11-22 00:00:00,9911,8177,2,3
499442,2008-11-21 00:00:00,8295,9789,0,1
499443,2008-11-29 00:00:00,8178,9823,0,2
499444,2008-11-30 00:00:00,9789,8721,0,0
499445,2008-11-30 00:00:00,10269,10189,2,0
499446,2008-11-29 00:00:00,8697,9810,5,0
499447,2008-11-28 00:00:00,8177,8722,2,1
499448,2008-11-30 00:00:00,9911,9790,1,1
499449,2008-11-29 00:00:00,9904,8295,3,2
499450,2008-11-29 00:00:00,9788,8398,1,3
499451,2008-11-29 00:00:00,8226,9912,3,0
499452,2008-12-05 00:00:00,9823,8226,2,1
499453,2008-12-06 00:00:00,10189,8177,1,0
499454,2008-12-07 00:00:00,8721,9904,2,1
499455,2008-12-06 00:00:00,9810,9911,4,0
499456,2008-12-06 00:00:00,9912,9789,0,0
499457,2008-12-07 00:00:00,8722,9790,1,2
499458,2008-12-06 00:00:00,8398,10269,0,3
499459,2008-12-06 00:00:00,9788,8178,1,3
499460,2008-12-06 00:00:00,8295,8697,1,0
499461,2008-12-13 00:00:00,8178,8398,1,1
499462,2008-12-13 00:00:00,9790,9810,1,0
499463,2008-12-12 00:00:00,9789,9788,2,1
499464,2008-12-13 00:00:00,10269,9823,2,2
499465,2008-12-13 00:00:00,8697,8721,2,1
499466,2008-12-13 00:00:00,8177,8295,4,0
499467,2008-12-13 00:00:00,9911,8722,1,2
499468,2008-12-13 00:00:00,9904,9912,1,1
499469,2008-12-14 00:00:00,8226,10189,1,1
499470,2009-01-30 00:00:00,9790,9823,1,0
499471,2009-01-31 00:00:00,9789,8178,1,1
499472,2009-01-31 00:00:00,10269,9788,2,0
499473,2009-02-01 00:00:00,8697,9912,1,2
499474,2009-01-31 00:00:00,8177,9810,2,1
499475,2009-01-31 00:00:00,8722,8721,1,1
499476,2009-02-01 00:00:00,9911,8295,2,0
499477,2009-01-31 00:00:00,9904,10189,1,0
499478,2009-01-31 00:00:00,8226,8398,2,0
499479,2009-02-08 00:00:00,9823,9789,3,1
499480,2009-02-07 00:00:00,8178,10269,2,4
499481,2009-02-07 00:00:00,10189,8697,1,0
499482,2009-02-07 00:00:00,8721,9911,2,0
499483,2009-02-07 00:00:00,9810,8722,2,2
499484,2009-02-06 00:00:00,9912,8177,1,1
499485,2009-02-08 00:00:00,8398,9904,3,1
499486,2009-02-07 00:00:00,9788,8226,1,1
499487,2009-02-07 00:00:00,8295,9790,3,2
499326,2008-08-23 00:00:00,9790,8295,2,1
499327,2008-08-23 00:00:00,9789,9823,1,1
499328,2008-08-23 00:00:00,10269,8178,0,2
499329,2008-08-23 00:00:00,8697,10189,1,1
499330,2008-08-23 00:00:00,8177,9912,1,1
499331,2008-08-24 00:00:00,8722,9810,1,1
499332,2008-08-24 00:00:00,9911,8721,2,2
499333,2008-08-22 00:00:00,9904,8398,0,0
499334,2008-08-23 00:00:00,8226,9788,1,0
499488,2009-02-15 00:00:00,9790,9912,2,0
499489,2009-02-15 00:00:00,9789,8398,1,1
499490,2009-02-14 00:00:00,8697,9788,1,1
499491,2009-02-14 00:00:00,8177,9823,2,1
499492,2009-02-14 00:00:00,9810,8721,0,2
499493,2009-02-14 00:00:00,8722,8295,0,0
499494,2009-02-14 00:00:00,9911,10189,2,1
499495,2009-02-14 00:00:00,9904,10269,3,3
499496,2009-02-13 00:00:00,8226,8178,1,4
499497,2009-02-21 00:00:00,9823,8722,1,2
499498,2009-02-22 00:00:00,8178,9790,1,2
499499,2009-02-21 00:00:00,10269,8226,3,3
499500,2009-02-20 00:00:00,10189,9789,1,1
499501,2009-02-21 00:00:00,8721,8177,2,1
499502,2009-02-21 00:00:00,9912,9911,1,1
499503,2009-02-21 00:00:00,8398,8697,2,1
499504,2009-02-21 00:00:00,9788,9904,3,2
499505,2009-02-21 00:00:00,8295,9810,0,1
499506,2009-03-01 00:00:00,9790,8721,1,3
499507,2009-02-28 00:00:00,9789,8226,0,0
499508,2009-03-01 00:00:00,8697,9823,0,0
499509,2009-02-28 00:00:00,8177,9788,2,1
499510,2009-02-28 00:00:00,9810,10189,1,2
499511,2009-02-27 00:00:00,8722,9912,1,1
499512,2009-02-28 00:00:00,9911,8398,3,2
499513,2009-02-28 00:00:00,9904,8178,1,0
499514,2009-03-01 00:00:00,8295,10269,0,2
499515,2009-03-07 00:00:00,9823,9904,5,1
499516,2009-03-08 00:00:00,8178,9911,1,1
499517,2009-03-07 00:00:00,10269,9789,2,1
499518,2009-03-06 00:00:00,10189,8722,1,0
499519,2009-03-07 00:00:00,8721,8295,1,0
499520,2009-03-08 00:00:00,9912,9810,0,0
499521,2009-03-07 00:00:00,8398,8177,1,3
499522,2009-03-07 00:00:00,9788,9790,4,1
499523,2009-03-07 00:00:00,8226,8697,0,0
499524,2009-03-15 00:00:00,9790,8398,2,0
499525,2009-03-15 00:00:00,8697,10269,4,0
499526,2009-03-14 00:00:00,8177,8178,1,0
499527,2009-03-13 00:00:00,8721,10189,4,3
499528,2009-03-14 00:00:00,9810,8226,1,1
499529,2009-03-14 00:00:00,8722,9788,2,4
499530,2009-03-14 00:00:00,9911,9823,0,3
499531,2009-03-14 00:00:00,9904,9789,4,4
499532,2009-03-14 00:00:00,8295,9912,0,1
499533,2009-03-21 00:00:00,9823,8295,1,0
499534,2009-03-21 00:00:00,8178,9810,1,1
499535,2009-03-21 00:00:00,9789,8697,1,0
499536,2009-03-21 00:00:00,10269,8177,2,0
499537,2009-03-22 00:00:00,10189,9790,1,2
499538,2009-03-21 00:00:00,9912,8721,0,3
499539,2009-03-21 00:00:00,8398,8722,0,2
499540,2009-03-20 00:00:00,9788,9911,0,1
499541,2009-03-21 00:00:00,8226,9904,2,2
499542,2009-04-04 00:00:00,9790,8226,1,0
499543,2009-04-05 00:00:00,8697,9904,4,1
499544,2009-04-04 00:00:00,8177,9789,1,3
499545,2009-04-04 00:00:00,8721,9823,5,1
499546,2009-04-04 00:00:00,9810,8398,2,1
499547,2009-04-03 00:00:00,9912,10189,0,2
499548,2009-04-05 00:00:00,8722,8178,0,2
499549,2009-04-04 00:00:00,9911,10269,1,2
499550,2009-04-05 00:00:00,8295,9788,0,0
499551,2009-04-11 00:00:00,9823,9810,4,0
499552,2009-04-12 00:00:00,8178,8697,1,1
499553,2009-04-11 00:00:00,9789,8722,3,1
499554,2009-04-12 00:00:00,10269,9790,1,0
499555,2009-04-11 00:00:00,10189,8295,2,0
499556,2009-04-11 00:00:00,8398,9912,2,1
499557,2009-04-11 00:00:00,9904,8177,2,0
499558,2009-04-11 00:00:00,9788,8721,1,2
499559,2009-04-11 00:00:00,8226,9911,0,3
499560,2009-04-19 00:00:00,9790,9904,2,1
499561,2009-04-19 00:00:00,8177,8697,2,1
499562,2009-04-17 00:00:00,10189,8398,4,0
499563,2009-04-18 00:00:00,8721,8178,2,1
499564,2009-04-18 00:00:00,9810,9788,4,1
499565,2009-04-18 00:00:00,9912,9823,0,1
499566,2009-04-18 00:00:00,8722,10269,0,3
499567,2009-04-18 00:00:00,9911,9789,0,2
499568,2009-04-18 00:00:00,8295,8226,2,2
499569,2009-04-25 00:00:00,9823,10189,0,1
499570,2009-04-25 00:00:00,8178,8295,0,1
499571,2009-04-25 00:00:00,9789,9790,2,0
499572,2009-04-25 00:00:00,10269,9810,2,0
499573,2009-04-25 00:00:00,8697,9911,3,2
499574,2009-04-26 00:00:00,8398,8721,2,0
499575,2009-04-25 00:00:00,9904,8722,2,1
499576,2009-04-26 00:00:00,9788,9912,1,1
499577,2009-04-24 00:00:00,8226,8177,0,1
499335,2008-08-31 00:00:00,9823,8177,4,1
499336,2008-08-30 00:00:00,8178,8226,5,2
499337,2008-08-31 00:00:00,10269,9904,2,0
499338,2008-08-30 00:00:00,10189,9911,1,0
499339,2008-08-30 00:00:00,8721,9810,2,2
499340,2008-08-30 00:00:00,9912,9790,2,4
499341,2008-08-30 00:00:00,8398,9789,0,1
499342,2008-08-30 00:00:00,9788,8697,3,2
499343,2008-08-29 00:00:00,8295,8722,0,2
499578,2009-05-02 00:00:00,9823,9788,2,1
499579,2009-05-03 00:00:00,9790,8177,1,1
499580,2009-05-02 00:00:00,10189,8178,1,2
499581,2009-05-02 00:00:00,8721,8226,4,0
499582,2009-05-02 00:00:00,9810,9789,0,2
499583,2009-05-02 00:00:00,9912,10269,2,2
499584,2009-05-03 00:00:00,8722,8697,1,0
499585,2009-05-01 00:00:00,9911,9904,0,2
499586,2009-05-02 00:00:00,8295,8398,0,0
499587,2009-05-08 00:00:00,8178,9912,2,2
499588,2009-05-09 00:00:00,9789,8295,4,0
499589,2009-05-09 00:00:00,10269,8721,4,1
499590,2009-05-10 00:00:00,8697,9790,2,0
499591,2009-05-09 00:00:00,8177,9911,2,0
499592,2009-05-09 00:00:00,8398,9823,1,3
499593,2009-05-09 00:00:00,9904,9810,1,1
499594,2009-05-10 00:00:00,9788,10189,1,0
499595,2009-05-09 00:00:00,8226,8722,2,0
499596,2009-05-12 00:00:00,9823,8178,3,0
499597,2009-05-13 00:00:00,9790,9911,3,1
499598,2009-05-13 00:00:00,10189,10269,1,2
499599,2009-05-12 00:00:00,8721,9789,3,0
499600,2009-05-13 00:00:00,9810,8697,0,5
499601,2009-05-13 00:00:00,9912,8226,0,2
499602,2009-05-12 00:00:00,8722,8177,1,2
499603,2009-05-13 00:00:00,8398,9788,0,1
499604,2009-05-12 00:00:00,8295,9904,2,3
499605,2009-05-16 00:00:00,8178,9788,5,0
499606,2009-05-16 00:00:00,9790,8722,0,1
499607,2009-05-16 00:00:00,9789,9912,6,0
499608,2009-05-16 00:00:00,10269,8398,2,0
499609,2009-05-16 00:00:00,8697,8295,1,3
499610,2009-05-16 00:00:00,8177,10189,0,0
499611,2009-05-16 00:00:00,9911,9810,2,0
499612,2009-05-16 00:00:00,9904,8721,0,5
499613,2009-05-16 00:00:00,8226,9823,2,2
499614,2009-05-23 00:00:00,9823,10269,2,1
499615,2009-05-23 00:00:00,10189,8226,2,3
499616,2009-05-23 00:00:00,8721,8697,5,1
499617,2009-05-23 00:00:00,9810,9790,2,3
499618,2009-05-23 00:00:00,9912,9904,2,2
499619,2009-05-23 00:00:00,8722,9911,1,1
499620,2009-05-23 00:00:00,8398,8178,3,0
499621,2009-05-23 00:00:00,9788,9789,1,1
499622,2009-05-23 00:00:00,8295,8177,4,0
499344,2008-09-13 00:00:00,9790,8178,3,2
499345,2008-09-13 00:00:00,9789,10189,3,3
499346,2008-09-13 00:00:00,8697,8398,3,0
499347,2008-09-13 00:00:00,8177,8721,2,2
499348,2008-10-22 00:00:00,9810,8295,2,1
499349,2008-09-13 00:00:00,8722,9823,0,3
499350,2008-09-14 00:00:00,9911,9912,2,0
499351,2008-09-14 00:00:00,9904,9788,5,1
499352,2008-09-13 00:00:00,8226,10269,0,0
499353,2008-09-20 00:00:00,9823,8697,2,5
499354,2008-09-19 00:00:00,8178,9904,4,0
499355,2008-09-21 00:00:00,10269,8295,3,1
499356,2008-09-20 00:00:00,10189,9810,1,0
499357,2008-09-21 00:00:00,8721,9790,3,0
499358,2008-09-20 00:00:00,9912,8722,2,0
499359,2008-09-20 00:00:00,8398,9911,1,1
499360,2008-09-20 00:00:00,9788,8177,0,1
499361,2008-09-21 00:00:00,8226,9789,4,1
499362,2008-09-27 00:00:00,9790,9788,1,0
499363,2008-09-27 00:00:00,9789,10269,3,0
499364,2008-09-27 00:00:00,8697,8226,5,4
499365,2008-09-27 00:00:00,8177,8398,0,1
499366,2008-09-28 00:00:00,9810,9912,1,1
499367,2008-09-26 00:00:00,8722,10189,1,0
499368,2008-09-27 00:00:00,9911,8178,2,3
499369,2008-09-27 00:00:00,9904,9823,1,0
499370,2008-09-28 00:00:00,8295,8721,2,1
499371,2008-10-04 00:00:00,9823,9911,3,3
499372,2008-10-04 00:00:00,8178,8177,0,1
499373,2008-10-05 00:00:00,9789,9904,1,1
499374,2008-10-04 00:00:00,10269,8697,4,1
499375,2008-10-05 00:00:00,10189,8721,2,2
499376,2008-10-03 00:00:00,9912,8295,1,2
499377,2008-10-05 00:00:00,8398,9790,1,2
499378,2008-10-04 00:00:00,9788,8722,1,2
499379,2008-10-04 00:00:00,8226,9810,2,1
499380,2008-10-19 00:00:00,9790,10189,1,1
499381,2008-10-18 00:00:00,8697,9789,3,3
499382,2008-10-18 00:00:00,8177,10269,2,1
499383,2008-10-18 00:00:00,8721,9912,4,1
499384,2008-10-18 00:00:00,9810,8178,0,2
499385,2008-10-18 00:00:00,8722,8398,1,0
499386,2008-10-17 00:00:00,9911,9788,2,2
499387,2008-10-18 00:00:00,9904,8226,2,5
499388,2008-10-18 00:00:00,8295,9823,0,1
499389,2008-10-25 00:00:00,9823,8721,4,2
499390,2008-10-24 00:00:00,8178,8722,2,0
499391,2008-10-26 00:00:00,9789,8177,1,1
499392,2008-10-26 00:00:00,10269,9911,2,0
499393,2008-10-25 00:00:00,10189,9912,0,0
499394,2008-10-25 00:00:00,8398,9810,2,3
499395,2008-10-25 00:00:00,9904,8697,1,1
499396,2008-10-25 00:00:00,9788,8295,1,0
499397,2008-10-26 00:00:00,8226,9790,3,0
674260,2009-08-07 00:00:00,8721,10269,2,0
674264,2009-08-08 00:00:00,9789,8722,1,0
674265,2009-08-08 00:00:00,8697,9810,2,3
674266,2009-08-08 00:00:00,8177,9904,1,0
674267,2009-08-09 00:00:00,8358,9790,1,1
674268,2009-08-08 00:00:00,8165,10189,1,2
674269,2009-08-09 00:00:00,9911,9788,3,3
674270,2009-08-08 00:00:00,9905,8178,2,2
674271,2009-08-08 00:00:00,8226,9823,1,1
674347,2009-10-24 00:00:00,9823,9810,2,1
674348,2009-10-23 00:00:00,8178,9789,1,1
674349,2009-10-25 00:00:00,8177,8721,0,0
674350,2009-10-25 00:00:00,10189,9790,3,3
674351,2009-10-25 00:00:00,9911,8697,1,4
674352,2009-10-24 00:00:00,9904,10269,1,0
674353,2009-10-24 00:00:00,9905,8358,3,0
674354,2009-10-24 00:00:00,9788,8722,0,0
674355,2009-10-24 00:00:00,8226,8165,3,0
674356,2009-10-31 00:00:00,9790,9788,2,3
674357,2009-10-30 00:00:00,9789,8177,2,0
674358,2009-10-31 00:00:00,10269,9823,0,0
674359,2009-10-31 00:00:00,10189,8178,2,2
674360,2009-10-31 00:00:00,8721,9905,3,3
674361,2009-11-01 00:00:00,8358,8226,0,1
674362,2009-11-01 00:00:00,9810,9911,2,1
674363,2009-10-31 00:00:00,8722,9904,0,1
674364,2009-10-31 00:00:00,8165,8697,2,2
674365,2009-11-07 00:00:00,9823,10189,1,1
674366,2009-11-06 00:00:00,8178,9810,4,0
674367,2009-11-08 00:00:00,8697,9789,1,1
674368,2009-11-08 00:00:00,8177,8722,0,1
674369,2009-11-07 00:00:00,9911,8358,1,2
674370,2009-11-08 00:00:00,9904,9790,2,2
674371,2009-11-07 00:00:00,9905,8165,1,0
674372,2009-11-07 00:00:00,9788,10269,0,0
674373,2009-11-07 00:00:00,8226,8721,1,2
674374,2009-11-22 00:00:00,9823,8178,1,1
674375,2009-11-22 00:00:00,9790,9911,0,1
674376,2009-11-21 00:00:00,9789,9905,0,0
674377,2009-11-21 00:00:00,10269,8177,1,1
674378,2009-11-21 00:00:00,10189,9904,2,0
674379,2009-11-21 00:00:00,8721,8165,2,3
674380,2009-11-21 00:00:00,8358,8697,0,6
674381,2009-11-21 00:00:00,9810,9788,1,2
674382,2009-11-21 00:00:00,8722,8226,0,4
674383,2009-11-29 00:00:00,8178,10269,4,0
674384,2009-11-28 00:00:00,8697,8721,2,2
674385,2009-11-28 00:00:00,8177,9810,1,3
674386,2009-11-28 00:00:00,8165,8358,0,1
674390,2009-11-27 00:00:00,9911,8722,0,0
674391,2009-11-29 00:00:00,9904,9823,0,3
674392,2009-11-28 00:00:00,9905,9790,1,1
674393,2009-11-28 00:00:00,9788,10189,1,0
674394,2009-11-28 00:00:00,8226,9789,1,2
674395,2009-12-04 00:00:00,9823,9788,2,1
674396,2009-12-05 00:00:00,9790,8226,0,0
674397,2009-12-05 00:00:00,9789,8165,4,0
674398,2009-12-05 00:00:00,10269,9911,1,1
674399,2009-12-06 00:00:00,10189,8177,2,0
674400,2009-12-05 00:00:00,8721,8358,2,2
674401,2009-12-05 00:00:00,9810,9905,2,0
674402,2009-12-06 00:00:00,8722,8697,0,0
674403,2009-12-05 00:00:00,9904,8178,0,0
674404,2009-12-12 00:00:00,8697,10189,0,2
674405,2009-12-11 00:00:00,8177,8178,2,2
674406,2009-12-13 00:00:00,8721,9789,1,3
674407,2009-12-12 00:00:00,8358,8722,0,0
674408,2009-12-12 00:00:00,8165,9790,0,4
674409,2009-12-12 00:00:00,9911,9823,1,5
674410,2009-12-13 00:00:00,9905,10269,1,1
674411,2009-12-12 00:00:00,9788,9904,5,3
674412,2009-12-12 00:00:00,8226,9810,1,1
674413,2009-12-19 00:00:00,9823,8177,5,2
674414,2009-12-19 00:00:00,8178,9788,3,2
674415,2009-12-20 00:00:00,9790,8697,2,1
674416,2009-12-19 00:00:00,9789,8358,1,0
674417,2009-12-19 00:00:00,10269,8226,3,1
674418,2009-12-18 00:00:00,10189,9905,1,0
674419,2009-12-19 00:00:00,9810,8721,2,2
674420,2009-12-20 00:00:00,8722,8165,3,0
674421,2009-12-19 00:00:00,9904,9911,2,3
674422,2010-01-15 00:00:00,9823,8226,2,0
674423,2010-01-16 00:00:00,8178,9905,4,2
674424,2010-01-16 00:00:00,9790,8358,2,0
674425,2010-01-16 00:00:00,10269,8721,3,1
674426,2010-01-17 00:00:00,10189,8165,1,0
674427,2010-01-16 00:00:00,9810,8697,1,0
674428,2010-01-17 00:00:00,8722,9789,2,3
674429,2010-01-16 00:00:00,9904,8177,0,3
674430,2010-01-16 00:00:00,9788,9911,1,2
674431,2010-01-23 00:00:00,9789,9790,1,0
674432,2010-01-23 00:00:00,8697,9823,2,3
674433,2010-01-23 00:00:00,8177,9788,0,0
674434,2010-01-24 00:00:00,8721,8722,2,3
674435,2010-01-22 00:00:00,8358,10269,0,1
674436,2010-01-23 00:00:00,8165,9810,1,1
674437,2010-01-23 00:00:00,9911,10189,2,2
674438,2010-01-23 00:00:00,9905,9904,1,0
674439,2010-01-24 00:00:00,8226,8178,0,3
674272,2009-08-15 00:00:00,9823,8697,1,1
674273,2009-08-15 00:00:00,8178,8226,1,0
674274,2009-08-15 00:00:00,9790,9789,4,1
674275,2009-08-15 00:00:00,10269,8358,4,2
674276,2009-08-16 00:00:00,10189,9911,3,0
674277,2009-08-15 00:00:00,9810,8165,1,1
674278,2009-08-15 00:00:00,8722,8721,1,3
674279,2009-08-15 00:00:00,9904,9905,1,1
674280,2009-08-16 00:00:00,9788,8177,2,1
674440,2010-01-30 00:00:00,9823,9905,3,0
674441,2010-01-31 00:00:00,8178,8358,3,1
674442,2010-01-29 00:00:00,9790,8721,1,1
674443,2010-01-31 00:00:00,10269,9789,4,1
674444,2010-01-30 00:00:00,8177,9911,0,0
674445,2010-01-30 00:00:00,10189,8226,2,0
674446,2010-01-30 00:00:00,9810,8722,1,2
674447,2010-01-30 00:00:00,9904,8165,1,3
674448,2010-01-30 00:00:00,9788,8697,4,3
674449,2010-02-07 00:00:00,9789,9810,2,3
674453,2010-02-05 00:00:00,8697,8177,2,1
674454,2010-02-06 00:00:00,8721,9823,1,3
674455,2010-02-06 00:00:00,8358,10189,0,0
674456,2010-02-06 00:00:00,8722,9790,3,3
674457,2010-02-06 00:00:00,8165,10269,1,2
674458,2010-02-06 00:00:00,9911,8178,1,1
674459,2010-02-07 00:00:00,9905,9788,1,0
674460,2010-02-06 00:00:00,8226,9904,2,1
674461,2010-02-13 00:00:00,9823,9789,3,1
674462,2010-02-13 00:00:00,8178,8721,2,1
674463,2010-02-13 00:00:00,10269,9790,1,3
674464,2010-02-13 00:00:00,8177,9905,1,1
674465,2010-02-14 00:00:00,10189,8722,2,0
674466,2010-02-14 00:00:00,9810,8358,2,1
674467,2010-02-13 00:00:00,9911,8226,2,1
674468,2010-02-13 00:00:00,9904,8697,1,5
674469,2010-02-12 00:00:00,9788,8165,2,1
674470,2010-02-20 00:00:00,9790,9810,0,0
674471,2010-02-20 00:00:00,9789,9904,4,1
674472,2010-02-21 00:00:00,8697,8178,2,2
674473,2010-02-21 00:00:00,8721,10189,2,1
674474,2010-02-21 00:00:00,8358,8177,0,3
674475,2010-02-20 00:00:00,8722,10269,1,5
674476,2010-02-20 00:00:00,8165,9823,1,1
674477,2010-02-20 00:00:00,9905,9911,0,0
674478,2010-02-19 00:00:00,8226,9788,2,2
674479,2010-02-28 00:00:00,9823,9790,1,0
674480,2010-02-27 00:00:00,8178,8722,0,0
674481,2010-02-27 00:00:00,10269,9810,2,1
674482,2010-02-27 00:00:00,8177,8226,0,2
674483,2010-02-26 00:00:00,10189,9789,2,1
674484,2010-02-27 00:00:00,9911,8165,0,0
674485,2010-02-28 00:00:00,9904,8721,0,1
674486,2010-02-27 00:00:00,9905,8697,1,2
674487,2010-02-27 00:00:00,9788,8358,1,1
674488,2010-03-06 00:00:00,9790,8177,1,0
674489,2010-03-06 00:00:00,9789,9788,3,0
674490,2010-03-06 00:00:00,8697,10269,2,2
674491,2010-03-06 00:00:00,8721,9911,4,1
674492,2010-03-06 00:00:00,8358,9904,1,2
674493,2010-03-06 00:00:00,9810,10189,1,4
674494,2010-03-06 00:00:00,8722,9823,1,1
674495,2010-03-07 00:00:00,8165,8178,3,2
674496,2010-03-07 00:00:00,8226,9905,0,1
674497,2010-03-13 00:00:00,9823,8358,2,1
674498,2010-03-14 00:00:00,8178,9790,4,2
674499,2010-03-13 00:00:00,8177,8165,1,2
674500,2010-03-12 00:00:00,10189,10269,2,1
674501,2010-03-13 00:00:00,9911,9789,1,4
674502,2010-03-13 00:00:00,9904,9810,2,1
674503,2010-03-13 00:00:00,9905,8722,1,0
674504,2010-03-13 00:00:00,9788,8721,0,4
674505,2010-03-14 00:00:00,8226,8697,0,1
674506,2010-03-21 00:00:00,9790,10189,2,2
674507,2010-03-20 00:00:00,9789,8178,3,0
674508,2010-03-20 00:00:00,10269,9904,2,0
674509,2010-03-20 00:00:00,8697,9911,3,2
674510,2010-03-21 00:00:00,8721,8177,1,5
674511,2010-03-20 00:00:00,8358,9905,1,0
674512,2010-03-20 00:00:00,9810,9823,2,1
674516,2010-03-19 00:00:00,8722,9788,1,1
674517,2010-03-20 00:00:00,8165,8226,0,0
674518,2010-03-27 00:00:00,9823,10269,1,2
674519,2010-03-27 00:00:00,8178,10189,0,2
674520,2010-03-27 00:00:00,8697,8165,4,2
674521,2010-03-27 00:00:00,8177,9789,0,0
674522,2010-03-26 00:00:00,9911,9810,1,2
674523,2010-03-27 00:00:00,9904,8722,1,4
674524,2010-03-27 00:00:00,9905,8721,0,2
674525,2010-03-28 00:00:00,9788,9790,1,0
674526,2010-03-28 00:00:00,8226,8358,1,1
674527,2010-04-04 00:00:00,9790,9904,0,0
674528,2010-04-03 00:00:00,9789,8697,2,1
674529,2010-04-03 00:00:00,10269,9788,2,1
674530,2010-04-03 00:00:00,10189,9823,1,2
674531,2010-04-04 00:00:00,8721,8226,4,0
674532,2010-04-03 00:00:00,8358,9911,1,1
674533,2010-04-03 00:00:00,9810,8178,3,2
674534,2010-04-03 00:00:00,8722,8177,0,3
674535,2010-04-03 00:00:00,8165,9905,2,0
674281,2009-08-22 00:00:00,9789,10269,1,1
674282,2009-08-23 00:00:00,8697,9788,3,0
674283,2009-08-23 00:00:00,8721,9790,2,4
674284,2009-08-22 00:00:00,8358,8178,0,5
674285,2009-08-22 00:00:00,8722,9810,0,0
674286,2009-08-22 00:00:00,8165,9904,0,2
674287,2009-08-23 00:00:00,9911,8177,1,0
674288,2009-08-22 00:00:00,9905,9823,2,1
674289,2009-08-21 00:00:00,8226,10189,0,0
674536,2010-04-10 00:00:00,8178,9823,1,1
674537,2010-04-10 00:00:00,8697,8358,4,0
674538,2010-04-10 00:00:00,8177,10269,0,1
674539,2010-04-11 00:00:00,8165,8721,0,2
674540,2010-04-11 00:00:00,9911,9790,1,2
674541,2010-04-10 00:00:00,9904,10189,4,2
674542,2010-04-10 00:00:00,9905,9789,1,0
674543,2010-04-09 00:00:00,9788,9810,2,0
674544,2010-04-10 00:00:00,8226,8722,0,2
674545,2010-04-17 00:00:00,9823,9904,7,0
674546,2010-04-17 00:00:00,9790,9905,0,1
674547,2010-04-18 00:00:00,9789,8226,1,1
674548,2010-04-17 00:00:00,10269,8178,2,1
674549,2010-04-17 00:00:00,10189,9788,3,1
674550,2010-04-17 00:00:00,8721,8697,2,4
674551,2010-04-17 00:00:00,8358,8165,2,1
674552,2010-04-18 00:00:00,9810,8177,2,2
674553,2010-04-16 00:00:00,8722,9911,2,0
674554,2010-04-24 00:00:00,8178,9904,3,0
674555,2010-04-24 00:00:00,8697,8722,1,0
674556,2010-04-24 00:00:00,8177,10189,0,1
674557,2010-04-25 00:00:00,8358,8721,1,0
674558,2010-04-24 00:00:00,8165,9789,2,3
674559,2010-04-23 00:00:00,9911,10269,0,2
674560,2010-04-24 00:00:00,9905,9810,3,3
674561,2010-04-24 00:00:00,9788,9823,1,1
674562,2010-04-25 00:00:00,8226,9790,5,1
674563,2010-05-01 00:00:00,9823,9911,3,1
674564,2010-05-01 00:00:00,8178,8177,1,1
674565,2010-05-01 00:00:00,9790,8165,4,0
674566,2010-05-01 00:00:00,9789,8721,1,1
674567,2010-05-01 00:00:00,10269,9905,2,2
674568,2010-05-01 00:00:00,10189,8697,0,2
674569,2010-05-01 00:00:00,9810,8226,1,2
674570,2010-05-01 00:00:00,8722,8358,2,2
674571,2010-05-01 00:00:00,9904,9788,6,1
674572,2010-05-08 00:00:00,8697,9790,1,1
674573,2010-05-08 00:00:00,8177,9823,1,3
674574,2010-05-08 00:00:00,8721,9810,3,1
674575,2010-05-08 00:00:00,8358,9789,3,1
674580,2010-05-08 00:00:00,8165,8722,1,0
674581,2010-05-08 00:00:00,9911,9904,0,3
674582,2010-05-08 00:00:00,9905,10189,0,0
674583,2010-05-08 00:00:00,9788,8178,1,1
674584,2010-05-08 00:00:00,8226,10269,1,1
674290,2009-08-29 00:00:00,9823,8721,3,0
674291,2009-08-29 00:00:00,8178,9911,2,1
674292,2009-08-30 00:00:00,9790,8722,3,1
674293,2009-08-29 00:00:00,10269,8165,0,0
674294,2009-08-30 00:00:00,8177,8697,2,3
674295,2009-08-29 00:00:00,10189,8358,0,1
674296,2009-08-29 00:00:00,9810,9789,1,1
674297,2009-08-29 00:00:00,9904,8226,0,1
674298,2009-08-28 00:00:00,9788,9905,2,0
674299,2009-09-12 00:00:00,9790,10269,3,1
674300,2009-09-12 00:00:00,9789,9823,1,5
674301,2009-09-13 00:00:00,8697,9904,0,0
